result_id,view_id,osm_id,voltage,s_long,name,geom,center_geom
2,2420,32515797,110000,520000000,Station Knepper,0103000020E610000001000000060000005709168733671D40C220448D9DC849407F7676E8AA671D40E9AFA1E58AC84940AC47D04EBC691D40C27C68D59DC8494050A50B5641691D405EA10F96B1C849405709168733671D40C220448D9DC849405709168733671D40C220448D9DC84940,0101000020E6100000139AB04079681D40A29E4A0F9EC84940
2,2421,32675761,380000;110000,3580000000,Station Dahlem,0103000020E6100000010000000D0000007EC27EF4F2201A4075F920151032494066016E71E8201A40A59762580F324940BC067DE9ED1F1A40A81C93C5FD314940927E56F4E21F1A40FC4800EDFD314940B392FBC2D01F1A40C0A61831FD3149409FA40A90B21F1A40B390CA5E0032494044DC4191931E1A40F3391C02EC314940CB541C6217201A40D525E318C93149406A9F330E9A221A40CB598E46F43149402B5BDA5F2C221A40AAE683AFF93149407CC49E2C6B211A400A2648B6043249407EC27EF4F2201A4075F92015103249407EC27EF4F2201A4075F9201510324940,0101000020E6100000E99BE01583201A4095617533ED314940
2,2422,32690742,380000;110000,3580000000,Umspannwerk Klostermansfeld,0103000020E61000000100000013000000ABA0585D3D0927401F882CD2C4CA4940DF89FE751309274078CDF5C7C5CA4940849C9C46FF0827406B696E85B0CA49400FEB32A1EE082740DC38BDE6B0CA49404C901150E108274018F840E1A2CA4940CDE26A099E07274009461449AACA49404DE37217BC072740FEB8FDF2C9CA49409ABBF14982072740E00FE445CBCA4940E2EC31EC8B0727401CC17C68D5CA494047DA7C128E072740035FD1ADD7CA4940DAEF3FE88F0727409DA7959DD9CA49405D99A6BEE2072740689A0BB7D7CA49406ED04D51E40727409746825FD9CA49406DCD565EF20727409DEF4C0DD9CA4940E73BF88903082740D921A3A8D8CA49405695C7E41E082740AD826275F5CA4940CD1DA276640927406F3B2300EECA4940ABA0585D3D0927401F882CD2C4CA4940ABA0585D3D0927401F882CD2C4CA4940,0101000020E61000002674D6E5790827408AA57348CCCA4940
2,2423,32725957,220000;110000,1560000000,Umspannwerk Oberwald,0103000020E6100000010000001D0000002D6D2700B5E32040373BAD365A7E484030C7E18222E420406A75CD3F557E4840841502147EE42040CB47F718517E484056157541D8E420401986D915447E4840910A0852CEE42040D681621A3C7E4840EA5509BBCDE42040F43EE99F3B7E484037774F79CFE42040D72B76453A7E4840EFAAAC12D1E42040A8093609397E4840270DDA50D6E42040FDD181F6347E4840A75192BFC5E420403EFA15212B7E4840AA9F3715A9E42040AC77B81D1A7E48407FBD67C988E4204096A3B6C3157E4840DFAD878ACCE320406848707E1E7E484087E7001CD6E3204018DBFF5B247E48407E9A498A7EE3204075EB353D287E4840EC7882B34AE320400F23CED4357E4840FE6E70D86CE320401732B2BF477E48409DC5E63E94E32040009AF7EE457E4840D20F34B09FE32040AAB1CE424C7E48409120A68E9FE3204015200A664C7E48400E8A41BB9EE32040DF967E784C7E484007B8205B96E3204086EF58C74C7E4840DE6CBDF094E32040321F10E84C7E4840A9177C9A93E320406804C01D4D7E4840DF8C9AAF92E3204044E6255A4D7E484015BA015592E320406EC1F7A34D7E48402823788DA7E3204014515D0A597E48402D6D2700B5E32040373BAD365A7E48402D6D2700B5E32040373BAD365A7E4840,0101000020E6100000921230271EE42040E2006523387E4840
2,2424,32725958,220000;110000,520000000,Karlsruhe-Rintheim,0103000020E6100000010000000F0000008920730A97E620409A6D5D20F7804840A5373701E1E620403BADDBA0F6804840C5002E6DDDE62040304AD05FE88048407C9E3F6D54E7204096719D90E78048402F0A719B5FE72040F579D67FE780484081A8458EBEE720406D0C95DAE6804840FCD1263DC2E720408936B68DF580484028AFDF5D78E72040E8F6370DF6804840AB8DFBA078E720402F2D3421F7804840347106DA78E720406AFD2D01F88048408C941C661EE720408D2F359DF8804840D2B0732E20E72040DD291DACFF80484076F1C86999E620407D355195008148408920730A97E620409A6D5D20F78048408920730A97E620409A6D5D20F7804840,0101000020E610000017271BD530E7204065BE7394F2804840
2,2425,35818137,380000;220000;110000,1560000000,Station Beeck,0103000020E6100000010000000B0000002412E04FE8E01A40B8D15B9775BD49407A9E89FA6EE41A404BDBAE867ABD49406F241AEE6DE41A40B90E1F227FBD4940A8C585A867E61A40B8921D1B81BD4940BF30F4E38AE61A40013620425CBD4940C39FE1CD1AE41A40DBA6785C54BD4940B601333A7BE21A40AB36493D55BD49405FE3E94B25E21A403CC49A255CBD4940FE96A542E1E01A40F4DD52735EBD49402412E04FE8E01A40B8D15B9775BD49402412E04FE8E01A40B8D15B9775BD4940,0101000020E6100000C1326959E9E31A4087A306AF69BD4940
2,2426,32731290,220000;110000,1040000000,Karlsruhe-West,0103000020E6100000010000000F0000007C3A68C06AB2204063C55F49A881484031CE84CBCFB220404369B97DA08148404BA47E28E2B22040FC32BD699F814840764C82DCEAB22040BF98D29FA28148408CC3F41840B320409903F3469C814840FE17BE7449B32040DA20938C9C8148405CF22ECD63B320402E8AC33EA68148407C4B94185FB3204022F07673A7814840A107889345B320401B6F8676A981484029F85C5C99B220409DAC0782B6814840808B040940B22040BD6A0A09BD814840793760A120B22040887CE1DFB181484006A3EDF373B22040265987A3AB8148407C3A68C06AB2204063C55F49A88148407C3A68C06AB2204063C55F49A8814840,0101000020E61000006F2EE3A9C0B22040382664B1AB814840
2,2427,32843531,380000;220000;110000,10280000000,Eula,0103000020E6100000010000001B000000EFD176A796082940B0BC9AF2D79349400494861A8508294096F8927CDB93494052DF8D603E0829404D439E6EEA934940A5A31CCC2608294098FC4FFEEE934940666EBE11DD072940FE463B6EF89349405A7CAFC67E0729400F9BC8CC059449401D7343F8BC0729409D63E53C08944940EB65CA3D13082940803F468A129449408459B2744F0829408E30FB2B1A944940A5B217C04A082940404BFCF61A944940D71A4AED450829406FE305C71B944940A05D746847082940710C5C7924944940AA19ADFE630829400252F6F12B944940BB980B0165082940DC8310902F944940E4086355CE0829409464C2D43B944940D6CCB5C3BA082940A4EB1DC9409449408F23319CC6092940303EBB325E944940235AE14C020A29406B532B0252944940F599FDCBFF0929401D1DFC694894494097DC723FF1092940D79013814594494042DB2049FF092940028CC28943944940B9C667B27F0A2940FBAEAD444594494026AFCE31200B29400C8FA27323944940D7F5B0BC5009294093CF8657ED934940FCD060AEA0082940506CAA93D8934940EFD176A796082940B0BC9AF2D7934940EFD176A796082940B0BC9AF2D7934940,0101000020E610000033473C6954092940DF1664F41A944940
2,2428,32904794,220000;110000,4100000000,Station Sankt Hülfe,0103000020E610000001000000120000000D0D7A257FCE2040E95ECC3BF34D4A40A5390DAC3ECE204073005878F24D4A40352BDB87BCCD2040FB3F87F9F24D4A408E3C1059A4CD20402254A9D9034E4A40A82BE97294CD2040D471EB24114E4A40458655BC91CD2040C6E5D3BE144E4A40653CA5DEAECE2040E80B6B74184E4A40A5C39ED1B1CE2040C18AF8F3124E4A40A1720289DCCE204050FD288F134E4A4002E3CFA6D9CE2040A1038184174E4A407471659AFACE20401201E209184E4A406BA7412CF6CE2040F1FD68931E4E4A40721CD36E4FCF204080BE88111D4E4A40D049EF1B5FCF2040D46EAAA4044E4A403BA0B65730CF2040707B270B044E4A40C22BEEE478CE20400028DAB0014E4A400D0D7A257FCE2040E95ECC3BF34D4A400D0D7A257FCE2040E95ECC3BF34D4A40,0101000020E6100000A0D2348F68CE20400C63E3D0084E4A40
2,2429,32966636,220000;110000,1040000000,220 kV-Umspannwerk Birkenfeld,0103000020E6100000010000000C000000A2348A9B094821406DCF87C2C271484042F1BE85D04821406B1F3C24C6714840444A58C0A94821404FB16A10E671484050CCD5EA06492140A618D643EA714840A1FE0EA03A492140F8167BD404724840CC07A9802049214020E91DB81472484036882018514821409A65AABB0D724840E47ED12F5B482140C3EF4BA203724840FA0D130D52482140824875F002724840302471A0D14721405418004FFF714840A2348A9B094821406DCF87C2C2714840A2348A9B094821406DCF87C2C2714840,0101000020E6100000784788B57D48214000E7A63DED714840
2,2430,33017336,220000,1040000000,Abbenfleth,0103000020E6100000010000000F000000E0DD25CC0FFB22405B643BDF4FD44A40EE050BCCAFFB22400A0B389556D44A40FBA35EA6DCFB2240ECB7C02F3FD44A406157EE601FFC2240626C21C841D44A40652B1ECD47FC2240E4F6CB272BD44A4035DDA117A4FB2240E27F869224D44A4069AD68739CFB2240D4C55C0828D44A40769D578682FB22405EAF9FB426D44A40424B0D2373FB2240AD05AC0B2ED44A40612EF36789FB2240D798C6E52ED44A40583CF54883FB2240580F4EFA31D44A402A5437177FFB224057C15E1734D44A405743E21E4BFB22409F5FEF5932D44A40E0DD25CC0FFB22405B643BDF4FD44A40E0DD25CC0FFB22405B643BDF4FD44A40,0101000020E610000086F0D74FA7FB2240F6B3B9903CD44A40
2,2431,33042984,220000;110000,3640000000,TenneT TSO GmbH - Betriebszentrum Lehrte,0103000020E61000000100000020000000524C39BAA5D42340A5F0EA6690304A40AF2D97E887D423403D7DA9447E304A40F74CE5A37BD42340E8830AB375304A40F3BD75B460D4234015BC32B962304A409DAA31D758D423409D627A6759304A4063E06F6A56D42340CD5367FF4D304A401CECF25256D4234082A0EDE247304A40F0181EFB59D423409BD4867945304A40DF628F9AC0D62340FB6F6FC850304A404B051555BFD62340B25B15F252304A40C7061C53C1D6234017D9CEF753304A405BD427B9C3D623405866005E55304A408A8D1E64FED6234004AA245756304A40C9C969F40FD72340B202322A5F304A4017F2ADB431D72340F247AC2061304A402236583849D723404930D5CC5A304A40EFB14F5B7ED7234065517D8C5E304A4053C7743282D72340DCE33BE75D304A402A99F7938CD7234095939A875D304A406189ACDADAD7234047414BB269304A408546B071FDD72340F7E7476870304A4047E6913F18D823405E667D6F78304A40BEACE4BE30D82340B6C82C3185304A403C97F3D60AD823400741ECF1E7304A40480F8D38AED423408D1E094504314A407D57A945E9D32340BDB9AE4E84304A409B30ABC145D423400C91781E81304A406470DE4955D423409B6E7E688B304A40E71835046CD42340EF867EB78A304A407CB372D476D42340622937F691304A40524C39BAA5D42340A5F0EA6690304A40524C39BAA5D42340A5F0EA6690304A40,0101000020E6100000A42D029617D62340B9E4C3B7A3304A40
2,2432,33148774,220000;110000,6210000000,Audorf,0103000020E6100000010000001700000085814298367323406EDEDD6F59254B400FA6176B6E73234083983A7E5E254B40AFACD96F92732340F5E38AE65C254B405C3B51121275234037D4DE967E254B40BF29AC54507523401A06E22B70254B401EF521B94675234068BDCE3C6F254B40D54B42D8DF7423406133654C66254B40F296AB1F9B742340EDD22B0A60254B405204824AA6742340CBEE13515D254B409243C4CDA9742340E31C75745C254B405881107F037523401EE1B4E045254B40A3A94313CD7423401556CFEE35254B40E4310395F17323404E0E9F7422254B402205AADAC973234089DE985423254B4093358F68A7732340BD13FDEB26254B40A4F496BC4B732340052ED9C23D254B40153C855CA9732340FBF664B444254B40828E56B5A473234066790DB045254B40343B41518F7323408DFA7F304B254B40734BAB217173234017D0550449254B408D1D9E6F55732340FA3B253152254B4085814298367323406EDEDD6F59254B4085814298367323406EDEDD6F59254B40,0101000020E6100000FB089B4C38742340E1E28F484D254B40
2,2433,33169401,380000;110000,7160000000,Stendal/West,0103000020E61000000100000007000000AE2D3C2F1573274046D3D9C9E0484A40C7DADFD91E752740F437A11001494A40DF0F898C58752740B2362108EB484A4054AC1A84B975274037CAFACDC4484A400E17B9A7AB732740F9A41309A6484A40AE2D3C2F1573274046D3D9C9E0484A40AE2D3C2F1573274046D3D9C9E0484A40,0101000020E6100000F70FBCAB677427405DDA7041D3484A40
2,2434,33411203,380000;220000;110000,9240000000,Wehrendorf,0103000020E61000000100000017000000207D93A6419D2040357CB031542C4A4007A11749169B20402C8AB2124E2C4A40D1CA62073A9B20404483B982122C4A40A59762580F9D2040B39C84D2172C4A40596A6226F69D2040B7F1272A1B2C4A405814C0DE0E9E20408DCE9E701B2C4A408B0C61EB089E204072BFE8972D2C4A40E5C814BD9D9E2040F3A501CD312C4A4067ECF07CAB9E2040B3F0F5B52E2C4A40EF21E17B7F9F2040F5801E0F222C4A400E7C56E3B69F2040274EEE77282C4A40C3D5A65604A020408F9BD0DA232C4A404C83EC061BA020408112FAF4332C4A4096BB2AAB44A020403BE23554312C4A408E14DBEE2FA0204028F38FBE492C4A40E4D64922A09F204094AFBAC4472C4A407EFBDFB65B9F2040EA807FA54E2C4A40A2A9E8595A9F204012AC0551522C4A405B9885764E9F20406DE45F70722C4A408585EEEDF19D20409E1848066F2C4A4003AAC99DE39D20404A6D9857642C4A40207D93A6419D2040357CB031542C4A40207D93A6419D2040357CB031542C4A40,0101000020E610000049E3F251929D2040A1B40DCA3D2C4A40
2,2435,33745279,,1790000000,,0103000020E6100000010000000B000000CECA51DBE142284026BDB90908124B404222122ADD4228400377459506124B40BC0E304ED7422840388A07EF06124B402AA9B816D2422840C81C154905124B409AB9C0E5B14228402605717907124B400E068D4FB7422840A2AA532F09124B40C029070EC3422840C710A56208124B400BE3B89DC74228406DD910D209124B40A392DF47DA4228406D3B6D8D08124B40CECA51DBE142284026BDB90908124B40CECA51DBE142284026BDB90908124B40,0101000020E610000041E16E52CA422840C4943EA107124B40
2,2436,33816726,380000;110000,3580000000,Station Halfeshof,0103000020E61000000100000017000000C4769C476A7E1C40ECE2361AC09549408714A86A277F1C409247CBDCD7954940EA9381A8A07F1C4013E62CA2DC954940956F6C2C17801C40D5207134EC954940824BB6700F801C40F53A9803F39549406E37C1374D7F1C40AF9D83C2FB954940EAC836154E7F1C4024EA4F2C0196494039D961A7B37E1C4008ECC5AB079649404EF04DD3677F1C40EF1F0BD121964940909CF122B87E1C403FAA61BF27964940C6AE48A7097E1C40935A83520F9649402DE3F093B47C1C406FC9607B1C9649401FC6FF780A7C1C409AA4E8370296494074B8567BD87B1C40DA7E8D7FFA954940113E9468C97B1C40F31483D1F695494034CCBF4CCA7B1C4071DA4246F695494065BECD2C537D1C404A9E46B5E39549403335AE241E7D1C408F9147CBDC9549400281CEA44D7D1C40736A6798DA95494070A01BF56B7E1C401403C9E0CD954940427A8A1C227E1C4013E0AAA1C3954940C4769C476A7E1C40ECE2361AC0954940C4769C476A7E1C40ECE2361AC0954940,0101000020E610000094D50735097E1C405C9C1D9FF6954940
2,2437,34835258,220000;110000,2080000000,Emden-Borßum,0103000020E6100000010000000F000000643CEF6BC9E71C403E096CCEC1AC4A4023AFBD05C8E61C40273A26E6B4AC4A40DBB4087BC9E51C40AAE7EE84A8AC4A40150D0863FAE41C40202345099FAC4A40AC9FED878EE31C407A8CF2CCCBAC4A40306C2810D1E31C40651D8EAED2AC4A403D2762B609E41C40D4F4D901D7AC4A406FD685C4E2E41C401C6899A0E1AC4A4065D295BEC6E41C402C37AC04E6AC4A40ED1B4E4F0EE51C40B95BEDBCE8AC4A400E30F31DFCE41C4047802E75EBAC4A40ED1B4E4F0EE51C40E1867368ECAC4A4061318FA108E61C40819B2045F8AC4A40643CEF6BC9E71C403E096CCEC1AC4A40643CEF6BC9E71C403E096CCEC1AC4A40,0101000020E610000037B7C6C29EE51C40C3F6BF69CAAC4A40
2,2438,35102433,220000;110000,2080000000,Magdeburg (50Hertz),0103000020E610000001000000060000009228B4ACFB1F27400ED4CED5FB0F4A40368012FAF41F2740A65C86A4BB0F4A4084882F6EFE1E27404D874ECFBB0F4A40448EAD67081F27400ED4CED5FB0F4A409228B4ACFB1F27400ED4CED5FB0F4A409228B4ACFB1F27400ED4CED5FB0F4A40,0101000020E6100000AAEB4AEA7D1F2740621670B5DB0F4A40
2,2439,35137205,220000;110000,9240000000,Umspannwerk Förderstedt,0103000020E61000000100000006000000261E5036E54A2740207821C264F44940859CF7FF714A2740E5D9E55B1FF449401C81785DBF482740653909A52FF44940DBABEA4031492740EE748CD074F44940261E5036E54A2740207821C264F44940261E5036E54A2740207821C264F44940,0101000020E6100000B674561DD24927407A509E264AF44940
2,2440,35176751,380000;110000,7710000000,Audorf,0103000020E61000000100000009000000A00898AF817323402A835957BB244B409163EB19C2712340ECA4BE2CED244B40ED2296DE48722340B00221FE06254B4077476BB18072234045D1A86510254B4095AF157EBA73234040D12B54ED244B40FE987BED3E7423407CBEC172DF244B40C21A67D311742340CEEFEA0BD7244B40A00898AF817323402A835957BB244B40A00898AF817323402A835957BB244B40,0101000020E6100000D2261C94FF7223406B37570AE6244B40
2,2441,35551888,110000,1850000000,Umspannwerk Lichtenberg,0103000020E61000000100000007000000421251A7970B2B40588451FF0F434A400698439C980B2B4012A04BDD3A434A405A21F6532D0B2B40EEF77AAD3A434A4047FD3F98250B2B402C64535337434A406416EB65250B2B40DBD836D60F434A40421251A7970B2B40588451FF0F434A40421251A7970B2B40588451FF0F434A40,0101000020E6100000799F91F85E0B2B40277E8D4F25434A40
2,2442,35763480,380000,10740000000,Witten,0103000020E6100000010000000B0000004178FEFEDE3F1D40BD35559C0FB949408D237B29E13E1D40A9DE1AD82AB94940369B221BA3401D404F6B894B44B9494066EC95C338411D40ECAE473C34B94940788604E7E7411D400ABDFE243EB94940849D071CAE421D40D4D9C9E028B9494065B8F072C7411D40519C48D51BB949407F422C51AC411D40A6A0DB4B1AB94940503283424E411D4053978C6324B949404178FEFEDE3F1D40BD35559C0FB949404178FEFEDE3F1D40BD35559C0FB94940,0101000020E610000037875503B3401D407D9C1B902AB94940
2,2443,35763481,380000;110000,5370000000,Station Witten,0103000020E6100000010000001D0000004CF3D8E08E411D40F79DBA4D13B94940B3F73D4569421D4099785105EDB8494017235C12B1421D4092110654EEB84940A95890C1E5441D40C9337914F8B84940279A513DE3441D40630CACE3F8B8494082131B3DC8441D404BB0389CF9B849405E0E6036A6441D403CEA9E2B00B94940F073D76DAB441D40CB2EBDA200B9494084F92B64AE441D40955D7A4501B949402B86504AAD441D4011C1DDFE01B94940959F54FB74441D402A82EE810CB94940BBF9A12D42441D40A114ADDC0BB94940F2E1485634441D4094A23AC20EB94940C4DCA45824441D4041EC962E0EB94940D9E66B3B12441D4003DCE2D011B949401909C8F209441D4038A7EDBA12B949402D1098E205441D401A468B7D13B94940DC0940ED01441D4097A9EE3614B949403C97F3D60A441D40497C389215B94940467AF601ED431D40FECBFFF51BB94940A87D29F2DA431D408781F80A1CB9494005A73E90BC431D40BDC804FC1AB94940BB0D6ABFB5431D40408D7BF31BB94940E79887A7B2431D40EC4669801CB9494060AD7F7CAE431D4075B4AA251DB94940F9B94670C8431D40923DE7131EB94940A1B9F369BA431D40799384E920B949404CF3D8E08E411D40F79DBA4D13B949404CF3D8E08E411D40F79DBA4D13B94940,0101000020E61000007D72F3212D431D402A52190A06B94940
2,2444,35818134,220000;110000,1040000000,Station Ruhrort,0103000020E61000000100000008000000FF83A33F8FEC1A40D656EC2FBBBA49407B01518B1CED1A406E63FDB0EFBA4940264113BC7CEE1A40EEB02E13EABA4940D316D7F84CEE1A4089A87812C7BA49408AC3E3ECE7EE1A40DD6A8C8CC4BA49403559EDABBCEE1A406A3524EEB1BA4940FF83A33F8FEC1A40D656EC2FBBBA4940FF83A33F8FEC1A40D656EC2FBBBA4940,0101000020E6100000420FAC2BB2ED1A40A615990DCFBA4940
2,2445,35833592,220000,520000000,,0103000020E610000001000000080000009420B7BAF7FB1A40B2F913F0C6BF494091CBC9D5D9FA1A40EABDE776E5BF4940F93482E8A4FA1A405D3D8276E2BF4940219EDB3AEEFA1A406D6578A2DABF4940DDA45824DCFA1A407328E89BD9BF4940B890ECB6B0FB1A402C3C1EE9C2BF49409420B7BAF7FB1A40B2F913F0C6BF49409420B7BAF7FB1A40B2F913F0C6BF4940,0101000020E6100000A443D38D4EFB1A402D0CD07FD3BF4940
2,2446,35954395,380000;110000,3580000000,Umspannwerk Trossingen,0103000020E6100000010000000C000000364DE9AA8A3A214030AF12E280084840F2CE4653E23B2140A9F523EAAA0848407BA180ED603C2140F9E010058E084840FE1AFFF4553C214030CCF8AD8C08484041D3B771303C21403E16911788084840AEECCC4E503C21408FB74BD1800848409D966945E53C21403B2EF4D25E0848402CC0D254AA3B21400127254E38084840408FAC57EC3A2140F183F3A96308484083B0091F003B214002CF071566084840364DE9AA8A3A214030AF12E280084840364DE9AA8A3A214030AF12E280084840,0101000020E610000028111040B93B21407F79D52C71084840
2,2447,36183042,380000;110000,3580000000,Umspannwerk Zwönitz,0103000020E6100000010000001A000000B6824B6CE3942940C3D0347227504940B7DCF4C2F89429401A468B7D13504940988C63247B94294009579B5A11504940B8E5C86F76942940B9E92A3817504940A9A624EB709429408335CEA62350494076D54D733C942940241928DF22504940AAEDCB3E349429406A66D24B315049401FC2F869DC9329403C5E375B2F50494005E10A28D49329403C0213132F50494096C10765D09329409E59B7E633504940355B1E108D93294081D07AF83250494006E6D7C52393294058998466325049403A2927350F9329407B6AF5D555504940592DFA545F9329407B36AB3E5750494023E3ACE353932940D48D661B6E504940279309AEA893294039AFFBD86E50494034226294B19329406509C61C5F50494006A458C92294294028FF493261504940A1F5F065A29429407A257FE662504940F26BDA7BA7942940C1F6DDBE5850494061472DDED99429405CCF108E59504940A353A1CBE5942940BA7DA0264450494065C4AAE6DE94294073CE99FE3650494036BC0FF6DC94294071CD1DFD2F504940B6824B6CE3942940C3D0347227504940B6824B6CE3942940C3D0347227504940,0101000020E61000005F8F7407179429401869296143504940
2,2448,37554416,220000;110000,2080000000,Station Hamborn,0103000020E61000000100000009000000D58BEB2983241B4000F37FFDC6C04940D9A1500592261B4081BCB266BFC04940FF5CD9AAC9281B403D7084FBB7C04940CA7A2068BB281B40812F3B7AB2C04940FDFE284586281B405207C3CAB2C0494036E9B6442E281B4046706DF2A5C04940A3AF20CD58241B40A6677A89B1C04940D58BEB2983241B4000F37FFDC6C04940D58BEB2983241B4000F37FFDC6C04940,0101000020E61000004A9E78536C261B40DA52F4DDB5C04940
2,2449,109917397,380000,3580000000,Freiberg/Nord (380 kV),0103000020E61000000100000008000000360E507523832A40422ECC9DF4764940279710BDD6832A40000FFBF323774940A999FFA1AA832A40E0FD4C18287749400E4059E7CE822A40B82000DD3C77494026D35746D9812A408BDB0D47FC764940ECE3FCA8E1822A40F110C64FE3764940360E507523832A40422ECC9DF4764940360E507523832A40422ECC9DF4764940,0101000020E6100000E9A8C11CD8822A40BF24DB1410774940
2,2450,37764852,220000;110000,2600000000,Station Lüstringen,0103000020E61000000100000016000000A22EADE17D34204072E2AB1DC5214A402EAC1BEF8E3420407C48F8DEDF214A40732B291CE6342040CAD1D2CBDE214A40C1536DDC07352040B0D980BEE3214A40072C144438352040F7E7A221E3214A40B8CA13083B352040064F2157EA214A40FCEB70CF4E35204090108A52E7214A40C022BF7E88352040F609455FE6214A40C8F4DFDE903520402D7AA702EE214A4068B3EA73B5352040A933F790F0214A405FD4EE570136204051DAC0C2EE214A408FE3874A23362040D74FFF59F3214A408768194E3E36204007787709F3214A40B87FC05EBC36204014B69F8CF1214A408D4A45BEA6362040CB411A5FC5214A40E91DB814A136204095C9BAC9B9214A4052F6F12B31362040A7D24F38BB214A40CD2AC7BF2A3620405A97642EBA214A4031EC3026FD3520404C02D4D4B2214A404E8E4CD1DB35204045F7AC6BB4214A40A22EADE17D34204072E2AB1DC5214A40A22EADE17D34204072E2AB1DC5214A40,0101000020E610000059723845BD3520405F945851D3214A40
2,2451,38325076,380000;110000,3580000000,Umspannwerk Rotensohl,0103000020E6100000010000000A00000009ED8B3A297224400A89B48D3F5E4840543D997FF47124405F375B2F3C5E4840D2BE034D9571244049C8F610435E48405A396A3B5C71244010C52E9B4A5E48406CA3F08FAD712440D049EF1B5F5E484061D6D52EB771244077EA80DA5E5E48409BB3999E0B7224404886C1A15C5E484026242DF0707224402A087998515E484009ED8B3A297224400A89B48D3F5E484009ED8B3A297224400A89B48D3F5E4840,0101000020E610000034146C7FE571244044C3F8E54D5E4840
2,2452,38661452,380000;110000,5370000000,Umspannwerk Kriftel,0103000020E6100000010000000D0000002BE917DB5AF120402E6E4848490C49400338071912F12040B7B0B849560C494051F69672BEF020408DCC6D0C4B0C49407B1BF6D61BF02040707209D16B0C4940CA0688388CF0204093037635790C4940B25E56725FF02040648E8AA4820C4940F7144A7034F120408D41CCCA9B0C4940C4735BC75DF12040E549D235930C4940E68F0EB4A7F120404BC2CFC99C0C494055C03DCF9FF22040E055C50A6D0C4940FACCA32C8DF12040283B472E490C49402BE917DB5AF120402E6E4848490C49402BE917DB5AF120402E6E4848490C4940,0101000020E610000091795DA057F120402DC7D04D710C4940
2,2453,39011884,220000;110000,1040000000,Bühl,0103000020E6100000010000000800000045944094793D2040923534AF345A4840206DD223FC3D2040028640892A5A4840E34680892E3E2040A06EA0C03B5A484021BF6D5CB53D2040DDC3149B455A4840D8B8FE5D9F3D204040468A123E5A484054C5F940973D20409F341EB63E5A484045944094793D2040923534AF345A484045944094793D2040923534AF345A4840,0101000020E6100000C55B4074D53D2040A1AF760C385A4840
2,2454,39229429,220000;110000,1560000000,Station Hesseln,0103000020E61000000100000016000000A8B9CB3450A32040C82F174C57084A40E7AC4F3926A32040A03B1CB85E084A406349B9FB1CA32040E729615C60084A4006C0D3BF7FA22040C95BAE7E6C084A405FA340FA81A220405125146C6D084A40085740A19EA22040F9307BD976084A400C7D0B4680A220409437C0CC77084A402E86BC2F78A22040457A9B487A084A4079F7B64F7DA2204086973B8E7A084A405839B4C876A2204067D47C957C084A4047150F39C7A22040AB96749483084A40CEE737A7EDA220401BEAC1EE85084A4090BDDEFDF1A22040B666D07586084A40DD26DC2BF3A2204080958D1887084A40740CC85EEFA22040B4FE3B4789084A40470B2B700DA32040771C9A0D8D084A4081F6D9B749A32040CAB557D581084A4035AEC96482A32040F96A47718E084A408000080E1EA42040C68B852172084A400E8A41BB9EA3204052AC095861084A40A8B9CB3450A32040C82F174C57084A40A8B9CB3450A32040C82F174C57084A40,0101000020E61000006D211D7545A32040224595EA73084A40
2,2455,39243044,110000,1790000000,Umspannwerk Biesdorf Nord,0103000020E6100000010000000B0000004639E2DA9A122B404CC39558BE444A4053848A60D2122B40EEDBFFB6DD444A40FD9C2743FA122B40662C3F15DC444A40EDBF29070E132B40CC530C46DB444A40B2CBA61254132B4015820B68D8444A40A480FE8C1C132B407269A109B9444A40E0748181D6122B40293BA2E7BB444A40F0517FBDC2122B40C413D5B6BC444A40CC040D47A1122B40C9E47915BE444A404639E2DA9A122B404CC39558BE444A404639E2DA9A122B404CC39558BE444A40,0101000020E61000003E7DED76F7122B40D12F6260CB444A40
2,2456,39428980,220000;110000,2080000000,Vierraden,0103000020E610000001000000160000002951E56A1A8A2C4028A6666A6D8C4A40BC174E886F8B2C40FDE9F5DD638C4A40F830C566918B2C40802A6EDC628C4A40784DA3247F8B2C40F286EA9C558C4A40AB7015D56C8B2C4081F91A38568C4A405465CEE9688B2C400B45BA9F538C4A4033175D83638B2C4084C94395508C4A404B2025766D8B2C40D95D45EB4D8C4A40D066D5E76A8B2C40CE45329A4B8C4A40650FFE8F5D8B2C402E2691D8498C4A40CB9AA26D468B2C402ACEAC003A8C4A4031540FE2148B2C409536B0B03B8C4A40E84AA9F00C8B2C40B9E4B8533A8C4A404DEF2C8BD38A2C40EE951EF23B8C4A40B611F4BCC0892C4055B82FB1438C4A403213FBBAC2892C40CBCEEC04458C4A4000750305DE892C40BCF7263C578C4A40ABB8718BF9892C40E6907989568C4A40A2E35938FF892C4097CD1C925A8C4A4083AAD1AB018A2C4001EE68D25C8C4A402951E56A1A8A2C4028A6666A6D8C4A402951E56A1A8A2C4028A6666A6D8C4A40,0101000020E6100000FC40E7D8AA8A2C4025D6641E538C4A40
2,2457,39437430,220000;110000,2080000000,Pasewalk,0103000020E61000000100000007000000F48AA71E69102C40C7151747E5C04A40E688C6246D102C4042CAF4F00AC14A4055185B0872102C40DE02098A1FC14A402544F98216122C403EC9C27C1EC14A40FD1873D712122C408C170B43E4C04A40F48AA71E69102C40C7151747E5C04A40F48AA71E69102C40C7151747E5C04A40,0101000020E6100000069D11A840112C40C725AAD601C14A40
