result_id,plz,substation_id,percentage,distance
1,50171,26927264,100.00000000000000000000,0.112819123114001
1,47829,24479984,100.00000000000000000000,
1,54296,145680894,100.00000000000000000000,0.0564543565145718
1,56599,154869247,100.00000000000000000000,0.0560033383097551
1,54662,151967291,100.00000000000000000000,0.117181190193864
1,46397,24462426,100.00000000000000000000,0.224097335702817
1,41472,27919734,100.00000000000000000000,0.0880860474175244
1,54314,145680894,100.00000000000000000000,0.170964801032955
1,40668,24479857,100.00000000000000000000,0.0228001384802978
1,41569,27919734,100.00000000000000000000,
1,54576,32675761,100.00000000000000000000,0.167913460089866
1,54290,145680894,100.00000000000000000000,0.0152737822065904
1,47199,107271573,100.00000000000000000000,0.0435933948925576
1,41464,24799890,100.00000000000000000000,0.0854534499665811
1,54292,151967291,100.00000000000000000000,0.0552374352723011
1,66679,90109302,100.00000000000000000000,0.143251316534452
1,41462,24799890,100.00000000000000000000,0.0577025195413321
1,47443,23380800,100.00000000000000000000,0.0404415444173769
1,50129,24839976,100.00000000000000000000,
1,54313,151967291,100.00000000000000000000,0.0569363720147461
1,66701,90109302,100.00000000000000000000,0.056668790181397
1,46414,24462426,100.00000000000000000000,0.186048523566188
1,40667,24799890,100.00000000000000000000,0.0583770028873483
1,54316,42097854,100.00000000000000000000,0.0989950736517473
1,47259,92877610,11.11111111111111111100,
1,47259,91854336,77.77777777777777777800,
1,47259,92877635,11.11111111111111111100,
1,26757,104878489,100.00000000000000000000,0.545173836990897
1,54331,145680894,100.00000000000000000000,0.129863882556876
1,66802,82773910,100.00000000000000000000,0.0743408746233409
1,47228,92024105,100.00000000000000000000,0.0381418827452817
1,54529,151967291,100.00000000000000000000,0.160740882228668
1,46569,24462426,100.00000000000000000000,0.0847792618496553
1,41466,27919734,100.00000000000000000000,0.0758299076206568
1,54295,145680894,100.00000000000000000000,0.0352384227090508
1,66740,82773910,100.00000000000000000000,0.0316313176768899
1,50374,201153704,100.00000000000000000000,0.10071487622711
1,41460,31762305,100.00000000000000000000,0.0887712106565368
1,49847,29471404,100.00000000000000000000,0.417604931694379
1,47139,35818137,100.00000000000000000000,
1,54518,66764943,100.00000000000000000000,0.0943998156401417
1,41469,31762305,100.00000000000000000000,0.0531779091466308
1,47166,35833592,100.00000000000000000000,0.010963282638143
1,50169,22765517,100.00000000000000000000,0.0984390674404178
1,54318,151967291,100.00000000000000000000,0.0625396103694978
1,46535,234950814,100.00000000000000000000,0.0329546349935529
1,48691,29471404,100.00000000000000000000,0.264688864287147
1,40549,24799890,100.00000000000000000000,0.0947267096796673
1,47179,24478889,47.02842377260981912100,
1,47179,107271573,46.25322997416020671800,
1,47179,234950814,6.71834625322997416000,
1,66763,82310607,63.63636363636363636400,
1,66763,90109304,18.18181818181818181800,
1,66763,90109302,18.18181818181818181800,
1,53902,42423415,100.00000000000000000000,0.214928945049762
1,54338,151967291,100.00000000000000000000,0.0424974506424457
1,54317,151967291,30.35019455252918287900,0.0747943273223421
1,54317,42097854,69.64980544747081712100,
1,41542,49577448,100.00000000000000000000,
1,47226,92024105,100.00000000000000000000,0.015222760339652
1,40489,91854336,100.00000000000000000000,0.0539064493805246
1,54531,66764943,100.00000000000000000000,0.168849182422702
1,54579,32675761,100.00000000000000000000,0.235338644252496
1,40547,31762305,100.00000000000000000000,0.102465458436738
1,54320,42097854,100.00000000000000000000,0.0604306833578186
1,47119,35818134,100.00000000000000000000,
1,46514,24280460,100.00000000000000000000,0.152489883495133
1,40474,91854336,100.00000000000000000000,0.0843909307427058
1,66787,82773910,100.00000000000000000000,0.0444646221681698
1,70372,22960899,100.00000000000000000000,0.0543797348883718
1,54526,66764943,100.00000000000000000000,0.172093587083187
1,54344,151967291,100.00000000000000000000,0.0366316005469235
1,41468,31762305,100.00000000000000000000,
1,54429,42097854,100.00000000000000000000,0.117673387573409
1,49824,49299111,100.00000000000000000000,0.433422688135648
1,50259,23084554,100.00000000000000000000,
1,66333,82773910,100.00000000000000000000,0.0765866409513643
1,47059,35818134,100.00000000000000000000,0.0219402112875581
1,53881,42423415,100.00000000000000000000,0.195893637184075
1,46537,76185022,100.00000000000000000000,0.0497687944138218
1,50226,23084554,100.00000000000000000000,0.0564425591076063
1,47169,35833592,100.00000000000000000000,
1,40221,31762305,100.00000000000000000000,0.0625610472398014
1,47053,92024105,100.00000000000000000000,0.0424510221072044
1,47249,92877635,100.00000000000000000000,0.0359510599298275
1,46325,24462426,100.00000000000000000000,0.255256725904641
1,40545,31762305,100.00000000000000000000,0.0833861161356181
1,54343,151967291,100.00000000000000000000,0.0755381975546665
1,41540,49577448,100.00000000000000000000,0.0468961509142655
1,47055,92024105,100.00000000000000000000,0.0528373658302554
1,47137,35833592,100.00000000000000000000,0.0363620547250449
1,46539,37554416,100.00000000000000000000,0.0703516815959476
1,54550,66764943,100.00000000000000000000,0.258269410943567
1,47138,37554416,100.00000000000000000000,0.0426335386629817
1,49843,29471404,100.00000000000000000000,0.322252445523642
1,54523,151967291,100.00000000000000000000,0.106112681350225
1,71726,25786404,100.00000000000000000000,0.0491700273619026
1,66809,89215122,100.00000000000000000000,0.0459503688751521
1,40219,31762305,100.00000000000000000000,0.0672371461459568
1,54534,66764943,100.00000000000000000000,0.138046570412241
1,40468,23140544,100.00000000000000000000,0.0935344426484319
1,47051,35818134,100.00000000000000000000,0.0451361437441888
1,24878,33148774,100.00000000000000000000,0.236548981787789
1,46354,29471404,100.00000000000000000000,0.318506781447211
1,46348,24462426,100.00000000000000000000,0.19402162657839
1,47269,91854336,100.00000000000000000000,0.0679901338550485
1,54341,42097854,100.00000000000000000000,0.0476978724087149
1,66806,82773910,100.00000000000000000000,
1,41539,49577448,100.00000000000000000000,0.05095316805709
1,66709,42097854,100.00000000000000000000,0.174820181508367
1,40223,31762305,100.00000000000000000000,0.049899495768021
1,53879,201153704,100.00000000000000000000,0.210756929971338
1,53919,201153704,100.00000000000000000000,0.128082526178441
1,66793,89215122,100.00000000000000000000,
1,40213,23140544,100.00000000000000000000,0.076797210289554
1,54427,42097854,100.00000000000000000000,0.0907553723867063
1,49849,29471404,100.00000000000000000000,0.394586722476495
1,40479,23140544,100.00000000000000000000,0.0723768321264511
1,54578,32675761,100.00000000000000000000,0.131425175731789
1,40217,31762305,100.00000000000000000000,0.0656616640099535
1,47167,37554416,100.00000000000000000000,
1,53533,32675761,100.00000000000000000000,0.281371321306209
1,40476,23140544,100.00000000000000000000,0.0775310436421416
1,50769,22761692,100.00000000000000000000,
1,40477,23140544,100.00000000000000000000,0.0702014747959545
1,47057,35818134,100.00000000000000000000,0.0777142416109883
1,66359,82773910,100.00000000000000000000,0.0461399274674384
1,40225,23192640,100.00000000000000000000,0.048208887234915
1,47058,37554416,100.00000000000000000000,0.0655447147579612
1,66352,82773910,100.00000000000000000000,0.119590646169396
1,40215,23140544,100.00000000000000000000,0.0636121183474554
1,40212,23140544,100.00000000000000000000,0.0681665602980832
1,40210,23140544,100.00000000000000000000,0.0597716127388392
1,53225,22796434,100.00000000000000000000,0.0769071438959385
1,46147,37554416,100.00000000000000000000,0.0513852257856009
1,50354,22765517,69.92187500000000000000,
1,50354,201153704,30.07812500000000000000,
1,40472,23140544,100.00000000000000000000,0.0686354627431632
1,54346,42097854,100.00000000000000000000,0.0649483403785278
1,66773,82773910,100.00000000000000000000,0.0615783429761507
1,47279,25043127,100.00000000000000000000,0.0666339464302475
1,54528,66764943,100.00000000000000000000,0.0868958991262025
1,40589,23192640,100.00000000000000000000,
1,40470,23140544,100.00000000000000000000,0.0624955987648337
1,66839,89215122,100.00000000000000000000,0.120756179872023
1,54340,151967291,100.00000000000000000000,0.0662237817657209
1,40227,23140544,100.00000000000000000000,0.0442413631154614
1,40239,23140544,100.00000000000000000000,0.0583715762393035
1,41541,49577401,100.00000000000000000000,
1,40233,23140544,100.00000000000000000000,0.0393337445942081
1,40211,23140544,100.00000000000000000000,0.0599656965363561
1,40237,23140544,100.00000000000000000000,0.0481325267461133
1,53534,42423415,100.00000000000000000000,0.305645669771745
1,66687,42097854,100.00000000000000000000,0.197378197260513
1,40880,25043127,100.00000000000000000000,0.0904587701816124
1,50859,23084554,100.00000000000000000000,0.0311030654713757
1,46119,24921206,100.00000000000000000000,0.0503893451605424
1,53539,66764943,100.00000000000000000000,0.331576876501743
1,40885,25043127,100.00000000000000000000,0.0314711704680358
1,40591,23192640,100.00000000000000000000,0.0280258754203494
1,45478,25032036,100.00000000000000000000,0.041484822475398
1,40235,23140544,100.00000000000000000000,0.0339627216441345
1,46049,25032036,100.00000000000000000000,0.0464896264809371
1,46149,37554416,100.00000000000000000000,0.0481680751270887
1,40229,23140544,100.00000000000000000000,
1,40878,25043127,100.00000000000000000000,0.082733896784317
1,56656,154869247,100.00000000000000000000,0.12611792838509
1,54533,66764943,100.00000000000000000000,0.221868081768274
1,45479,25043127,100.00000000000000000000,0.0429195044402716
1,45468,25032036,100.00000000000000000000,0.0222445810866292
1,45481,25043127,100.00000000000000000000,
1,40231,23140544,100.00000000000000000000,0.0164862618669357
1,40629,23140544,100.00000000000000000000,0.0623482642642087
1,45476,25032036,100.00000000000000000000,0.0193198660147813
1,81925,5404079,100.00000000000000000000,0.0237607090925859
1,66127,82773910,100.00000000000000000000,0.118133266485666
1,48703,29471404,100.00000000000000000000,0.224054830556321
1,40882,25043127,100.00000000000000000000,0.0855530179504262
1,50765,22690852,100.00000000000000000000,0.0390766229851564
1,79592,88901626,100.00000000000000000000,0.24932566716416
1,54516,66764943,100.00000000000000000000,
1,50858,22690852,100.00000000000000000000,0.0601615145619864
1,40625,23140544,100.00000000000000000000,0.0271404023630138
1,50829,22690852,100.00000000000000000000,
1,50933,22690852,100.00000000000000000000,0.0493402359568644
1,46244,24280460,100.00000000000000000000,
1,50321,201153704,100.00000000000000000000,0.0592611876721168
1,40597,23192640,100.00000000000000000000,0.0489708204088022
1,46145,24280460,100.00000000000000000000,0.0592474225701796
1,40627,23140544,100.00000000000000000000,0.0306505733979516
1,54421,42097854,100.00000000000000000000,0.0834019837886777
1,46045,25032036,100.00000000000000000000,0.0251283371965155
1,40599,23140544,100.00000000000000000000,0.0347618773285762
1,40789,22761692,100.00000000000000000000,0.0752704998681505
1,46117,24921206,100.00000000000000000000,
1,21035,23583867,100.00000000000000000000,0.0682421839178367
1,66822,54359256,100.00000000000000000000,0.0932671061823087
1,40593,23192640,100.00000000000000000000,0.0487115170910735
1,26571,104878489,100.00000000000000000000,0.438320160630684
1,54524,66764943,100.00000000000000000000,0.0723035238494276
1,53913,42423415,100.00000000000000000000,0.114064518264123
1,66346,82773910,100.00000000000000000000,0.122023348193422
1,50767,22690852,100.00000000000000000000,0.0387720569413179
1,53332,22766160,100.00000000000000000000,
1,46047,25032036,100.00000000000000000000,0.0360333823877397
1,66265,54359256,100.00000000000000000000,0.0575939901906932
1,45473,25032036,100.00000000000000000000,
1,54558,66764943,100.00000000000000000000,0.149097521921615
1,48683,29471404,100.00000000000000000000,0.127355274493578
1,49846,157449983,100.00000000000000000000,0.360019889343092
1,40883,25043127,100.00000000000000000000,0.0571745822441901
1,46242,24921206,100.00000000000000000000,0.0288828640132047
1,53518,42423415,100.00000000000000000000,0.247217472548753
1,50935,22690852,100.00000000000000000000,0.0761026553436081
1,40699,87767090,100.00000000000000000000,0.0768450703323633
1,54347,66764943,100.00000000000000000000,0.121969983122868
1,54498,66764943,100.00000000000000000000,0.105513947920441
1,45475,25032036,100.00000000000000000000,0.0279515654077763
1,50827,22690852,100.00000000000000000000,0.0504555875273305
1,40595,23192640,100.00000000000000000000,0.0791700996477462
1,66128,82773910,100.00000000000000000000,0.154997411775809
1,45470,26291794,100.00000000000000000000,0.0494098241564862
1,40721,23140544,100.00000000000000000000,0.0771988139807823
1,50937,22765517,100.00000000000000000000,0.0842777242312531
1,45964,59925390,100.00000000000000000000,0.054992552920965
1,46342,29077623,100.00000000000000000000,0.227399245714375
1,53505,42423415,100.00000000000000000000,0.103369487292029
1,54349,42097854,100.00000000000000000000,0.139487634292319
1,50825,22690852,100.00000000000000000000,0.0660781589691345
1,53359,42423415,100.00000000000000000000,0.0628254940401698
1,46240,24280460,100.00000000000000000000,0.0344804594932014
1,53520,42423415,100.00000000000000000000,0.221182836013598
1,46359,29077623,100.00000000000000000000,0.166266481872228
1,66620,54359256,100.00000000000000000000,0.207334358824479
1,50739,22761692,100.00000000000000000000,0.0544744051908126
1,46282,23022100,100.00000000000000000000,0.0553429136773554
1,45359,26291794,100.00000000000000000000,0.0312791902239448
1,51371,22761839,100.00000000000000000000,0.0218383306376503
1,53506,42423415,100.00000000000000000000,0.148363234385831
1,66117,54359256,100.00000000000000000000,0.156679046024193
1,46284,23022100,100.00000000000000000000,0.0748343614968581
1,66292,54359256,100.00000000000000000000,0.0855500915627946
1,45357,24921206,100.00000000000000000000,0.0140524137526003
1,66126,54359256,100.00000000000000000000,0.13633735860992
1,45219,25043127,100.00000000000000000000,0.0765678818586309
1,40764,22761839,100.00000000000000000000,
1,46236,24921206,100.00000000000000000000,0.0256694939622408
1,50931,22690852,100.00000000000000000000,0.0846349284456823
1,45472,26291794,100.00000000000000000000,
1,81673,5404079,100.00000000000000000000,0.0511216160379215
1,46286,29077623,100.00000000000000000000,0.0766560040010205
1,56767,66764943,100.00000000000000000000,0.295720849475202
1,40724,106096507,100.00000000000000000000,0.0548436773686199
1,51373,22764922,100.00000000000000000000,
1,66636,54359256,100.00000000000000000000,0.11209829627449
1,50737,22761692,100.00000000000000000000,0.0412783459664623
1,50823,22690852,100.00000000000000000000,0.0819976413325165
1,50997,32148946,100.00000000000000000000,0.0337802241912555
1,66571,54359256,100.00000000000000000000,0.0318295564562271
1,49828,157449983,100.00000000000000000000,0.295198155663314
1,45355,150267232,100.00000000000000000000,0.0243404706893269
1,42579,87767090,100.00000000000000000000,0.0850517461035954
1,66115,54359256,100.00000000000000000000,0.100976861416068
1,50969,32148946,100.00000000000000000000,0.0765750069482104
1,50670,22761692,100.00000000000000000000,0.0843131527760915
1,45966,24280460,100.00000000000000000000,0.0639372983008699
1,50735,22761692,100.00000000000000000000,0.055395393220754
1,50939,32148946,100.00000000000000000000,0.0836185070121905
1,50674,22690852,100.00000000000000000000,0.0972248551910893
1,50672,22761692,100.00000000000000000000,0.0911003984646497
1,46238,150267232,100.00000000000000000000,0.0306127161552063
1,59063,42507488,100.00000000000000000000,0.124573276047685
1,48712,29077623,100.00000000000000000000,0.253611359362532
1,40723,106096507,100.00000000000000000000,0.0679404516578934
1,40822,87767090,14.28571428571428571400,
1,40822,87767098,85.71428571428571428600,
1,50389,32148946,100.00000000000000000000,
1,54538,66764943,100.00000000000000000000,0.119556983428794
1,56766,66764943,100.00000000000000000000,0.249474484823339
1,45149,26291794,100.00000000000000000000,0.0288168214048518
1,45356,150267232,100.00000000000000000000,
1,50676,32148946,100.00000000000000000000,0.0981443071925828
1,54484,66764943,100.00000000000000000000,0.0724592544355328
1,50677,32148946,100.00000000000000000000,0.0887177647042265
1,54552,66764943,100.00000000000000000000,0.238896398686733
1,50733,22761692,100.00000000000000000000,0.071727942669161
1,45133,26291794,100.00000000000000000000,0.054675969212864
1,50968,32148946,100.00000000000000000000,0.0683690994641223
1,50667,27871140,100.00000000000000000000,0.0912880102986741
1,66113,54359256,100.00000000000000000000,0.123635106054608
1,54487,66764943,100.00000000000000000000,0.12512296462109
1,54497,66764943,100.00000000000000000000,0.237109730326087
1,42697,106096507,100.00000000000000000000,
1,54424,42097854,100.00000000000000000000,0.194032093715749
1,56769,66764943,100.00000000000000000000,0.321079049504624
1,50668,27871140,100.00000000000000000000,0.0780683818503146
1,48599,29471404,100.00000000000000000000,
1,45144,26291794,100.00000000000000000000,0.0207228478890995
1,56826,66764943,100.00000000000000000000,0.177698468473581
1,54492,66764943,100.00000000000000000000,0.0862605755356718
1,53340,42423415,100.00000000000000000000,
1,53347,42423415,100.00000000000000000000,0.0921467039305104
1,51061,27871140,100.00000000000000000000,0.0203186327120811
1,50679,29374542,100.00000000000000000000,0.0758741800493833
1,42781,106096507,100.00000000000000000000,0.0339786626997467
1,45239,26291794,100.00000000000000000000,0.0922743751449272
1,54426,42097854,100.00000000000000000000,0.216272062061839
1,50996,32148946,100.00000000000000000000,0.0567074008585979
1,66119,54359256,100.00000000000000000000,0.164007364249476
1,51105,29374542,100.00000000000000000000,0.0524220683107307
1,48734,29077623,100.00000000000000000000,0.127238345422737
1,51379,22761839,100.00000000000000000000,0.0352640095639246
