result_id,view_id,bus_i,bus_type,pd,qd,gs,bs,bus_area,vm,va,base_kv,zone,vmax,vmin,osm_substation_id,cntr_id,frequency,geom,osm_name
2,792,2190,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000002ED967846DDE2640ED74D65D8F164840,
2,793,7657,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000BA4F8E0244E91E4014DA28A1AA234A40,
2,794,5855,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000B17CA7131AAA2240CED5A0794A5C4B40,
2,795,5891,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000C645FF1543032340761BD47E6BC54A40,
2,796,6134,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000DFCFDF3AB5B1224071A5E892BBF54A40,
2,797,6815,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000016A6AD95AEB2240DD5ED218ADEE4A40,
2,798,6136,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000002BD780ADB7762240B72E90FBB1E74940,
2,799,6835,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000FCCA83F414B523402DC9A60128D34940,
2,800,6632,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000009727C6E86FB42340CB23C9BD0AF34940,
2,801,6979,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000041B8020AF594234049BC3C9D2B004A40,
2,802,6936,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000007BDD2230D6B72440B156ED9A90164A40,
2,803,6935,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000E81890BDDEB5244077A38FF980164A40,
2,804,6800,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000051AAD8F3908022404323D8B8FE8E4A40,
2,805,6801,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000030890EDCDCFF2240FD2E1114E4C54A40,
